,acousticness,album,artist,danceability,duration_ms,energy,genre,id,instrumentalness,key,liveness,loudness,mode,popularity,speechiness,tempo,time_signature,title,type,valence
218,0.635,I Used To Know Her,YBN Cordae,0.684,369013.0,0.445,dmv rap,395jpTFcWeAKNT6Up5f07R,0.0,0.0,0.0914,-9.292,1.0,47.0,0.224,83.988,4.0,b'Lord Is Coming (feat. YBN Cordae)',audio_features,0.381
219,0.22,New Music 2019 Chart,YBN Cordae,0.519,192133.0,0.908,dmv rap,2Y56s9JS614SaCcJHEmNF3,0.0,5.0,0.0673,-2.733,1.0,20.0,0.0669,164.061,4.0,b'High Hopes',audio_features,0.702
220,0.329,New Music 2019 Chart,YBN Cordae,0.686,197876.0,0.693,dmv rap,6pNVvUyAgHR7vGB77nkQCC,0.0,0.0,0.136,-6.245,0.0,17.0,0.131,124.206,4.0,b'One Touch',audio_features,0.699
221,0.0249,New Music 2019 Chart,YBN Cordae,0.784,200187.0,0.517,dmv rap,7daS2dl8AjQEOKoNY2p8EV,1.44e-06,4.0,0.155,-8.981,0.0,17.0,0.209,97.991,4.0,b'The London (feat. J. Cole & Travis Scott)',audio_features,0.206
222,0.0262,New Music 2019 Chart,YBN Cordae,0.717,191507.0,0.755,dmv rap,5Jb3mxf40wC853IQdXnilL,0.0,5.0,0.294,-2.673,1.0,15.0,0.0481,100.022,4.0,b'Blame It on Your Love (feat. Lizzo)',audio_features,0.598
223,0.272,New Music 2019 Chart,YBN Cordae,0.694,201999.0,0.757,dmv rap,3XEM2muxva5LRDhK8tPMPg,0.000161,11.0,0.0995,-6.899,0.0,12.0,0.167,97.167,4.0,b'Fashion Week (feat. AJ Tracey & MoStack)',audio_features,0.703
224,0.0357,New Music 2019 Chart,YBN Cordae,0.74,222707.0,0.622,dmv rap,3GnkJ8l5SOJDbTmKTkdNvs,4.85e-05,11.0,0.356,-4.608,0.0,16.0,0.0446,104.966,4.0,b'Solo (feat. Demi Lovato)',audio_features,0.556
225,0.175,New Music 2019 Chart,YBN Cordae,0.514,150333.0,0.618,dmv rap,6Rgy7kiuYAR6P7dNbq2Tas,0.0,11.0,0.117,-4.585,0.0,16.0,0.0317,84.259,4.0,b'Last Hurrah',audio_features,0.401
226,0.0574,New Music 2019 Chart,YBN Cordae,0.671,192439.0,0.547,dmv rap,6z3ClzC0qJk4RbgBK419C3,1.55e-06,6.0,0.0855,-6.284,0.0,13.0,0.0526,82.034,4.0,b'Only Want You (feat. 6LACK)',audio_features,0.336
227,0.00261,New Music 2019 Chart,YBN Cordae,0.762,209320.0,0.7,dmv rap,2OfEe91poKiQsyhMxUnjRY,1.56e-05,9.0,0.153,-6.021,0.0,14.0,0.0694,116.073,4.0,b'New Rules',audio_features,0.608
228,0.0362,New Music 2019 Chart,YBN Cordae,0.886,143792.0,0.53,dmv rap,5uCCoBFOt1XoLl0NjAscmv,1.8e-05,1.0,0.15,-5.738,1.0,12.0,0.309,133.845,4.0,b'Press',audio_features,0.197
229,0.0948,New Music 2019 Chart,YBN Cordae,0.729,243976.0,0.603,dmv rap,3ub9padV72uiEKX8wqeGgK,0.0,6.0,0.113,-6.736,0.0,10.0,0.0666,134.972,4.0,b'Sanguine Paradise',audio_features,0.207
230,0.159,New Music 2019 Chart,YBN Cordae,0.6,156600.0,0.688,dmv rap,6oCRTSSGQfJ5OL1Ndp9G87,1.29e-05,5.0,0.409,-8.339,0.0,26.0,0.201,99.977,4.0,b'Nevermind',audio_features,0.0793
231,0.126,New Music 2019 Chart,YBN Cordae,0.52,193877.0,0.881,dmv rap,2ikyy2ARhOi96OiVvGocYI,0.0,1.0,0.143,-2.308,0.0,9.0,0.296,111.928,4.0,b'Speaker (feat. Olivia Holt & ZieZie)',audio_features,0.711
232,0.221,New Music 2019 Chart,YBN Cordae,0.774,177253.0,0.473,dmv rap,0vTPv2o49BVQSLu4e2nNT2,0.0,1.0,0.222,-5.122,0.0,11.0,0.0569,97.953,4.0,b'La La Land (feat. YG)',audio_features,0.416
233,0.324,New Music 2019 Chart,YBN Cordae,0.826,193898.0,0.793,dmv rap,0ETHTZOKa8c6BazWPsWEUB,0.00565,1.0,0.184,-5.732,0.0,10.0,0.0601,103.953,4.0,b'Medusa (feat. Unknown T)',audio_features,0.674
234,0.0153,New Music 2019 Chart,YBN Cordae,0.581,189487.0,0.662,dmv rap,3bjtyhe2UV8CfyiOOIql8t,0.0,9.0,0.111,-5.239,1.0,14.0,0.303,93.023,4.0,b'Swervin (feat. 6ix9ine)',audio_features,0.434
235,0.178,New Music 2019 Chart,YBN Cordae,0.838,188920.0,0.748,dmv rap,6OPbKRUWMHp5Ze6StdMg7j,0.0,7.0,0.158,-6.537,0.0,9.0,0.352,150.083,4.0,b'Stretch It',audio_features,0.614
236,0.0135,New Music 2019 Chart,YBN Cordae,0.482,223071.0,0.881,dmv rap,1rwyPoDg1Y0CU8ZgVjjlBk,1.89e-06,9.0,0.122,-3.707,0.0,9.0,0.0627,128.133,4.0,b'Rockstar',audio_features,0.296
237,0.00947,New Music 2019 Chart,YBN Cordae,0.645,210511.0,0.849,dmv rap,2e8ehrl19uiPcAIFnPvGjH,0.0,0.0,0.725,-3.546,0.0,8.0,0.0474,122.027,4.0,b'Little Love (feat. Grace Tither)',audio_features,0.349
238,0.542,New Music 2019 Chart,YBN Cordae,0.659,156738.0,0.669,dmv rap,0neLp3UxsphyVccSXi09WK,5.94e-06,6.0,0.116,-5.643,0.0,8.0,0.0415,145.866,4.0,b'Have You Had Enough Wine?',audio_features,0.321
239,0.058,New Music 2019 Chart,YBN Cordae,0.685,202140.0,0.691,dmv rap,0am6AVD2UCI4a4fBSlZOR1,5.62e-06,9.0,0.136,-4.673,1.0,8.0,0.0864,92.95,4.0,b'Stay Young',audio_features,0.302
240,0.256,New Music 2019 Chart,YBN Cordae,0.731,187992.0,0.66,dmv rap,7JzbMQwb0GZoKt7xJ1GA6O,5.9e-06,8.0,0.12,-6.892,0.0,7.0,0.0519,100.988,4.0,b'Orange Trees',audio_features,0.547
241,0.0372,New Music 2019 Chart,YBN Cordae,0.697,186987.0,0.683,dmv rap,6ILVWXgdgMnYLLDihznIug,0.0,1.0,0.137,-2.881,0.0,12.0,0.117,96.133,4.0,b'2002',audio_features,0.603
242,0.537,New Music 2019 Chart,YBN Cordae,0.489,172756.0,0.375,dmv rap,7wVKKYI7xrsvjCgb7WfbAJ,2.84e-05,9.0,0.101,-11.374,0.0,9.0,0.151,105.016,4.0,b'Old Friend - Live Acoustic',audio_features,0.275
243,0.188,New Music 2019 Chart,YBN Cordae,0.654,211760.0,0.798,dmv rap,3f9srEO3QALvVlsSAyUHC9,0.0,0.0,0.15,-4.084,1.0,14.0,0.0451,92.207,4.0,"b'These Days (feat. Jess Glynne, Macklemore & Dan Caplen)'",audio_features,0.574
244,0.369,New Music 2019 Chart,YBN Cordae,0.79,201385.0,0.546,dmv rap,3Akxr1gAENHtalzSehfbyL,2.55e-06,6.0,0.128,-5.553,0.0,9.0,0.0383,109.014,4.0,b'Low Key (feat. Tyga)',audio_features,0.748
245,0.0603,New Music 2019 Chart,YBN Cordae,0.681,196000.0,0.771,dmv rap,6aIJHL3hVR9VpjPZVVfqBi,4.61e-05,11.0,0.099,-6.329,0.0,7.0,0.0608,160.0,4.0,b'25 (feat. KZ)',audio_features,0.374
246,0.48,New Music 2019 Chart,YBN Cordae,0.491,211800.0,0.643,dmv rap,0SlffijR4XEOHIjYuLowiZ,0.0,0.0,0.0939,-5.728,0.0,6.0,0.24,75.353,4.0,b'Stranded Love',audio_features,0.38
247,0.00121,New Music 2019 Chart,YBN Cordae,0.535,198694.0,0.836,dmv rap,4gSq0373op9MSSiD0z7JCm,0.0,2.0,0.102,-5.593,1.0,7.0,0.0746,85.005,4.0,b'Apologize',audio_features,0.443
248,0.0769,New Music 2019 Chart,YBN Cordae,0.715,232381.0,0.571,dmv rap,1iKgxb3VSjXHN51aajPWH5,0.0,1.0,0.273,-5.309,0.0,7.0,0.408,125.976,5.0,"b'Flair (feat. Octavian, Yxng Bane and Suspect)'",audio_features,0.422
249,0.491,New Music 2019 Chart,YBN Cordae,0.832,188363.0,0.648,dmv rap,0m75Lv9fEAmIPY67Qk7cgz,0.0,11.0,0.108,-5.982,1.0,10.0,0.239,93.084,4.0,b'Sekkle Down (feat. J Hus)',audio_features,0.962
250,0.231,New Music 2019 Chart,YBN Cordae,0.715,182520.0,0.482,dmv rap,333GOCf1q4Npd9HkUjlN2C,0.0,5.0,0.143,-9.381,0.0,6.0,0.445,136.297,4.0,b'Locationships',audio_features,0.686
251,0.00849,New Music 2019 Chart,YBN Cordae,0.76,212853.0,0.879,dmv rap,71oQ53F2q6B2ZU38BKT4KM,0.0,1.0,0.105,-5.438,0.0,6.0,0.224,130.001,4.0,b'Pink Notes',audio_features,0.739
252,0.0631,New Music 2019 Chart,YBN Cordae,0.567,175200.0,0.46,dmv rap,0IwuxLGhASRQr3jouECPap,0.0,3.0,0.144,-9.919,0.0,6.0,0.21,103.414,4.0,b'Mona Lisa',audio_features,0.391
253,0.154,New Music 2019 Chart,YBN Cordae,0.71,168438.0,0.658,dmv rap,740rG2ix65yxkMmmiFYpnN,0.0,8.0,0.0952,-5.796,0.0,7.0,0.0641,98.012,4.0,b'Feelings (Wifey) [feat. Yungen]',audio_features,0.824
254,0.0687,New Music 2019 Chart,YBN Cordae,0.779,169277.0,0.533,dmv rap,1kbcYMqr1YlmEEp9th4GJq,0.0,6.0,0.181,-6.992,0.0,5.0,0.036,127.979,4.0,b'Sleep (feat. Liv Dawson & Courage)',audio_features,0.87
255,0.000102,New Music 2019 Chart,YBN Cordae,0.808,176250.0,0.745,dmv rap,5Ig2FWfgUz6ZRMQH5oQBF0,0.791,2.0,0.0709,-6.157,1.0,6.0,0.0955,127.996,4.0,"b""Feelin' It""",audio_features,0.319
256,0.00338,New Music 2019 Chart,YBN Cordae,0.469,206141.0,0.976,dmv rap,6JKBj4blc46hhG5ZlE1gTq,0.644,11.0,0.277,-5.673,0.0,6.0,0.0491,125.03,4.0,"b'Hang Up Your Hang Ups (The Only One) [feat. Kim English] - CamelPhat Remix, Edit'",audio_features,0.527
257,0.167,New Music 2019 Chart,YBN Cordae,0.7,174720.0,0.96,dmv rap,0DudjDRW7gO0ocNfiBLfH2,0.00601,7.0,0.305,-4.885,1.0,6.0,0.0974,124.899,4.0,b'Rain Dance',audio_features,0.439
258,0.00153,New Music 2019 Chart,YBN Cordae,0.492,178415.0,0.856,dmv rap,6qoJCSLJBhN3u5i9KVeFYW,0.0,5.0,0.495,-3.476,1.0,9.0,0.0336,123.913,4.0,"b""Cheatin'""",audio_features,0.391
259,9.67e-05,New Music 2019 Chart,YBN Cordae,0.796,433920.0,0.98,dmv rap,1PdEPIXPHXJwaqyFuAVFfR,0.905,11.0,0.0409,-6.725,0.0,5.0,0.119,125.013,4.0,b'You Understand',audio_features,0.37
260,0.156,New Music 2019 Chart,YBN Cordae,0.682,178000.0,0.683,dmv rap,5XtAlz6B1Xge3OF0omzPlT,2.32e-05,8.0,0.273,-6.444,0.0,9.0,0.0287,120.023,4.0,b'Are You Bored Yet? (feat. Clairo)',audio_features,0.64
261,0.000934,New Music 2019 Chart,YBN Cordae,0.385,209213.0,0.979,dmv rap,1uXbgx8b9t3WiG2rlXYmfN,0.0,3.0,0.282,-3.436,1.0,5.0,0.109,154.977,4.0,b'Disconnect',audio_features,0.25
262,0.0156,New Music 2019 Chart,YBN Cordae,0.556,224747.0,0.833,dmv rap,6P9YeuTlV4eT3pBIAKStcy,0.0,5.0,0.0659,-5.29,1.0,15.0,0.0402,125.07,4.0,b'Wasted Nights',audio_features,0.374
263,0.116,New Music 2019 Chart,YBN Cordae,0.288,224107.0,0.875,dmv rap,0E9DgEstDNbErcq1gAurLK,1.44e-06,4.0,0.483,-3.772,0.0,5.0,0.0774,157.862,4.0,b'I Walk Alone',audio_features,0.643
264,0.11,Racks (feat. YBN Cordae),YBN Cordae,0.72,222249.0,0.585,dmv rap,2rTjKV5wbfROo0nOzO1wHq,0.0,8.0,0.223,-6.099,0.0,57.0,0.0512,114.977,4.0,b'Racks (feat. YBN Cordae)',audio_features,0.61
265,0.0603,Trending Tracks,YBN Cordae,0.681,196000.0,0.771,dmv rap,63O23AyWpSvIiYEeLJlWj4,4.61e-05,11.0,0.099,-6.329,0.0,2.0,0.0608,160.0,4.0,b'25 (feat. KZ)',audio_features,0.374
266,0.259,Trending Tracks,YBN Cordae,0.669,185943.0,0.797,dmv rap,50YXS5QEPofER8NPZRaqkQ,0.0,9.0,0.199,-5.68,0.0,3.0,0.0624,119.865,4.0,"b""Stay (Don't Go Away) [feat. Raye]""",audio_features,0.552
267,0.369,Trending Tracks,YBN Cordae,0.79,201385.0,0.546,dmv rap,63Wd72V07bGrvIRBPtMXzu,2.55e-06,6.0,0.128,-5.553,0.0,1.0,0.0383,109.014,4.0,b'Low Key (feat. Tyga)',audio_features,0.748
268,0.0262,Trending Tracks,YBN Cordae,0.717,191507.0,0.755,dmv rap,5xbuOJFbFeiJCB9denuHb5,0.0,5.0,0.294,-2.673,1.0,1.0,0.0481,100.022,4.0,b'Blame It on Your Love (feat. Lizzo)',audio_features,0.598
269,0.199,Trending Tracks,YBN Cordae,0.796,228760.0,0.784,dmv rap,37N00IHvIxBWOgDEsr4d3p,9.35e-05,5.0,0.128,-3.705,0.0,1.0,0.121,103.0,4.0,b'Do Not Disturb',audio_features,0.686
270,0.159,Trending Tracks,YBN Cordae,0.6,156600.0,0.688,dmv rap,7BrZJfHXhq7EKuPDyCZN5v,1.29e-05,5.0,0.409,-8.339,0.0,4.0,0.201,99.977,4.0,b'Nevermind',audio_features,0.0793
271,0.256,Trending Tracks,YBN Cordae,0.731,187992.0,0.66,dmv rap,2iP66feq8LXJ7nMdaWlQeW,5.9e-06,8.0,0.12,-6.892,0.0,1.0,0.0519,100.988,4.0,b'Orange Trees',audio_features,0.547
272,0.272,Trending Tracks,YBN Cordae,0.694,201999.0,0.757,dmv rap,443WeymghFEQMMvaleFPtC,0.000161,11.0,0.0995,-6.899,0.0,2.0,0.167,97.167,4.0,b'Fashion Week (feat. AJ Tracey & MoStack)',audio_features,0.703
273,0.491,Trending Tracks,YBN Cordae,0.832,188363.0,0.648,dmv rap,6KkmanU5LhilwAiEF35onA,0.0,11.0,0.108,-5.982,1.0,3.0,0.239,93.084,4.0,b'Sekkle Down (feat. J Hus)',audio_features,0.962
274,0.0769,Trending Tracks,YBN Cordae,0.715,232381.0,0.571,dmv rap,0xnWuom7g6AsVg2qBcfPS2,0.0,1.0,0.273,-5.309,0.0,1.0,0.408,125.976,5.0,"b'Flair (feat. Octavian, Yxng Bane and Suspect)'",audio_features,0.422
275,0.231,Trending Tracks,YBN Cordae,0.715,182520.0,0.482,dmv rap,1ti2n2jbNOVlTEke68Ff7o,0.0,5.0,0.143,-9.381,0.0,0.0,0.445,136.297,4.0,b'Locationships',audio_features,0.686
276,0.00849,Trending Tracks,YBN Cordae,0.76,212853.0,0.879,dmv rap,7vI4h20AI9TVTljkI9bD6j,0.0,1.0,0.105,-5.438,0.0,0.0,0.224,130.001,4.0,b'Pink Notes',audio_features,0.739
277,0.0631,Trending Tracks,YBN Cordae,0.567,175200.0,0.46,dmv rap,2jV3wCG8Yn8FRll1AvPCHR,0.0,3.0,0.144,-9.919,0.0,0.0,0.21,103.414,4.0,b'Mona Lisa',audio_features,0.391
278,0.0574,Trending Tracks,YBN Cordae,0.671,192439.0,0.547,dmv rap,4OJ4zAiFkEZw9OU1fo2B7s,1.55e-06,6.0,0.0855,-6.284,0.0,2.0,0.0526,82.034,4.0,b'Only Want You (feat. 6LACK)',audio_features,0.336
279,0.154,Trending Tracks,YBN Cordae,0.71,168438.0,0.658,dmv rap,02UTNLPjegWgtlxScxkQYm,0.0,8.0,0.0952,-5.796,0.0,1.0,0.0641,98.012,4.0,b'Feelings (Wifey) [feat. Yungen]',audio_features,0.824
280,0.48,Trending Tracks,YBN Cordae,0.491,211800.0,0.643,dmv rap,3QqSldzs3Rg8XKoeAltP1J,0.0,0.0,0.0939,-5.728,0.0,0.0,0.24,75.353,4.0,b'Stranded Love',audio_features,0.38
281,0.058,Trending Tracks,YBN Cordae,0.685,202140.0,0.691,dmv rap,4ptS420VMO7eRoywSiJmqg,5.62e-06,9.0,0.136,-4.673,1.0,0.0,0.0864,92.95,4.0,b'Stay Young',audio_features,0.302
282,0.0687,Trending Tracks,YBN Cordae,0.779,169277.0,0.533,dmv rap,4lwOdP3k3Kz294Q9Pgmoyv,0.0,6.0,0.181,-6.992,0.0,1.0,0.036,127.979,4.0,b'Sleep (feat. Liv Dawson & Courage)',audio_features,0.87
283,0.000102,Trending Tracks,YBN Cordae,0.808,176250.0,0.745,dmv rap,28xIOGwkELMZp33VtaNAer,0.791,2.0,0.0709,-6.157,1.0,0.0,0.0955,127.996,4.0,"b""Feelin' It""",audio_features,0.319
284,0.00338,Trending Tracks,YBN Cordae,0.469,206141.0,0.976,dmv rap,55gaFrNAAbmew0cc50qSbw,0.644,11.0,0.277,-5.673,0.0,0.0,0.0491,125.03,4.0,"b'Hang Up Your Hang Ups (The Only One) [feat. Kim English] - CamelPhat Remix, Edit'",audio_features,0.527
285,0.00153,Trending Tracks,YBN Cordae,0.492,178415.0,0.856,dmv rap,4C8pUUhFZ0sAF82S9QEgfK,0.0,5.0,0.495,-3.476,1.0,1.0,0.0336,123.913,4.0,"b""Cheatin'""",audio_features,0.391
286,9.67e-05,Trending Tracks,YBN Cordae,0.796,433920.0,0.98,dmv rap,1YhWox1SU1GejScwubcW89,0.905,11.0,0.0409,-6.725,0.0,0.0,0.119,125.013,4.0,b'You Understand',audio_features,0.37
287,0.167,Trending Tracks,YBN Cordae,0.7,174720.0,0.96,dmv rap,34gBacZltARUjiH4kbf4ap,0.00601,7.0,0.305,-4.885,1.0,0.0,0.0974,124.899,4.0,b'Rain Dance',audio_features,0.439
288,0.0137,Trending Tracks,YBN Cordae,0.577,169667.0,0.833,dmv rap,1weFcKfsKevAOs3yo5o7q9,0.0,5.0,0.121,-3.337,1.0,0.0,0.0695,107.936,4.0,"b'Hey Look Ma, I Made It'",audio_features,0.58
289,0.00121,Trending Tracks,YBN Cordae,0.535,198694.0,0.836,dmv rap,22S1kmcM9VStntmApuzKmU,0.0,2.0,0.102,-5.593,1.0,0.0,0.0746,85.005,4.0,b'Apologize',audio_features,0.443
290,0.0104,Trending Tracks,YBN Cordae,0.534,165893.0,0.737,dmv rap,5forc3fCyoWkmaKinirUdL,1.49e-06,7.0,0.0678,-3.925,1.0,0.0,0.0369,116.738,4.0,b'Lucy',audio_features,0.33
291,0.156,Trending Tracks,YBN Cordae,0.682,178000.0,0.683,dmv rap,4dAdTUuRm66veDbRnVywIw,2.32e-05,8.0,0.273,-6.444,0.0,1.0,0.0287,120.023,4.0,b'Are You Bored Yet? (feat. Clairo)',audio_features,0.64
292,0.0005,Trending Tracks,YBN Cordae,0.454,214794.0,0.893,dmv rap,4ctJJY3FkbrPLTxfaNc4Be,6.18e-06,0.0,0.435,-1.963,0.0,0.0,0.0623,147.978,4.0,b'Own Worst Enemy',audio_features,0.299
293,0.000934,Trending Tracks,YBN Cordae,0.385,209213.0,0.979,dmv rap,4XTAt60jbnOJgMMLZlYY4d,0.0,3.0,0.282,-3.436,1.0,0.0,0.109,154.977,4.0,b'Disconnect',audio_features,0.25
294,0.0156,Trending Tracks,YBN Cordae,0.556,224747.0,0.833,dmv rap,51Jyu0jAfvawonJVbkCSuN,0.0,5.0,0.0659,-5.29,1.0,0.0,0.0402,125.07,4.0,b'Wasted Nights',audio_features,0.374
295,0.116,Trending Tracks,YBN Cordae,0.288,224107.0,0.875,dmv rap,2pVCmDLg7Q6OAAMJi9ep8Q,1.44e-06,4.0,0.483,-3.772,0.0,0.0,0.0774,157.862,4.0,b'I Walk Alone',audio_features,0.643
296,0.0113,Trending Tracks,YBN Cordae,0.392,210493.0,0.791,dmv rap,3cAx69xJ8JqDNemvNFot93,1.43e-06,2.0,0.326,-2.785,1.0,0.0,0.0509,83.868,4.0,b'Do Your Worst',audio_features,0.413
297,0.0497,Trending Tracks,YBN Cordae,0.594,185280.0,0.948,dmv rap,7zGZRvsajFtYPCn1dnojzu,0.0,7.0,0.382,-2.711,1.0,0.0,0.042,109.985,4.0,b'April In Houston',audio_features,0.723
298,0.019,Trending Tracks,YBN Cordae,0.564,145559.0,0.781,dmv rap,5WH0r2vGZo9aBeUJHmy6LY,0.0,0.0,0.362,-5.837,1.0,0.0,0.038,93.991,4.0,b'Hurt',audio_features,0.501
299,0.00343,Trending Tracks,YBN Cordae,0.591,232053.0,0.959,dmv rap,6MgpEwCyelPZjTIOmrcHXK,0.0,6.0,0.068,-3.074,1.0,0.0,0.164,130.017,4.0,b'BURN IT',audio_features,0.426
300,0.11,Admissions,YBN Cordae,0.722,197296.0,0.55,dmv rap,48AKzGDS7ut5z7iyJr1YQs,5.61e-05,2.0,0.191,-7.256,0.0,42.0,0.035,127.98,4.0,b'Admissions',audio_features,0.214
301,0.0313,Admissions,YBN Cordae,0.765,186048.0,0.547,dmv rap,1MhR9xs5ADjzpbdqdfdnDL,1.1e-05,6.0,0.101,-8.094,0.0,38.0,0.114,124.105,4.0,b'Warning',audio_features,0.381
302,0.0562,Admissions,YBN Cordae,0.621,199500.0,0.672,dmv rap,4DLcopmqvmnDAumU29ltzE,2.14e-06,6.0,0.112,-7.163,0.0,38.0,0.237,148.305,4.0,b'Let Me Down (feat. YBN Cordae)',audio_features,0.354
303,0.208,Admissions,YBN Cordae,0.405,256744.0,0.541,dmv rap,6V5a3ThVc02MC4kwdVF1Jv,0.0,1.0,0.0952,-7.707,0.0,53.0,0.0891,171.704,4.0,b'Used To',audio_features,0.31
304,0.179,Admissions,YBN Cordae,0.492,200913.0,0.482,dmv rap,4GMeccbmlt9djRr2m25bwu,1.34e-06,11.0,0.0936,-7.869,1.0,33.0,0.123,137.062,5.0,b'If I Should Die',audio_features,0.575
305,0.731,Admissions,YBN Cordae,0.38,232816.0,0.378,dmv rap,0Q09YHxX64i4sTCn0XN0iY,0.0,4.0,0.116,-8.166,0.0,38.0,0.0578,87.974,3.0,b'Battlezone',audio_features,0.0575
306,0.56,Admissions,YBN Cordae,0.471,234656.0,0.445,dmv rap,5FlqsY5BND7p8Ju5emAxiN,0.0,8.0,0.234,-6.281,0.0,34.0,0.0271,76.276,4.0,b'D.U.I.',audio_features,0.327
307,0.0174,Gran Turismo,YBN Cordae,0.606,165971.0,0.884,dmv rap,2v5D6FjwMTtxecjOH8ZIpZ,0.0,0.0,0.0957,-4.937,0.0,28.0,0.167,78.088,4.0,b'Theme Music',audio_features,0.541
308,0.155,Gran Turismo,YBN Cordae,0.569,141063.0,0.843,dmv rap,49m4032xGdVa21JJ0U5fX0,8.91e-06,1.0,0.283,-5.853,0.0,31.0,0.298,79.195,4.0,b'Clear (part 2) (feat. Jadakiss)',audio_features,0.492
309,0.0919,Gran Turismo,YBN Cordae,0.575,222122.0,0.858,dmv rap,6lKYZyvo39adqimTMIGlKj,0.00108,11.0,0.261,-4.76,0.0,32.0,0.33,85.967,4.0,b'Nothin New (feat. Wiz Khalifa & Haile Supreme)',audio_features,0.499
310,0.3,Gran Turismo,YBN Cordae,0.714,186353.0,0.84,dmv rap,6VvmPMIKlhAWdCIvUKqOSl,0.0,7.0,0.29,-4.909,1.0,27.0,0.247,84.949,4.0,b'At Night (feat. Jim Jones & Haile Supreme)',audio_features,0.62
311,0.195,Gran Turismo,YBN Cordae,0.585,136173.0,0.923,dmv rap,5tTrjfea0PEbbfyhBJBdso,5.67e-06,5.0,0.349,-5.359,0.0,27.0,0.386,157.98,4.0,b'Dirty World',audio_features,0.452
312,0.0744,Gran Turismo,YBN Cordae,0.623,184390.0,0.906,dmv rap,0O1f1x7Qqhke0XLPn8mCxB,0.0,1.0,0.205,-6.849,1.0,38.0,0.325,81.789,4.0,b'Nothin Less (feat. YBN Cordae)',audio_features,0.491
313,0.133,Gran Turismo,YBN Cordae,0.503,201951.0,0.955,dmv rap,5PYHmstIC18OdBakMsHXiP,0.0,4.0,0.311,-4.486,0.0,32.0,0.295,164.072,5.0,b'Gran Turismo (feat. Termanology)',audio_features,0.508
314,0.0595,Gran Turismo,YBN Cordae,0.618,164819.0,0.833,dmv rap,0IacLXsubisBcD8XAKzCST,0.0,4.0,0.118,-6.513,0.0,30.0,0.265,82.791,4.0,b'Friend or Foe',audio_features,0.412
315,0.0333,Gran Turismo,YBN Cordae,0.621,115986.0,0.741,dmv rap,2Kroy4xjib8GdmCTM8JInz,0.0,1.0,0.0641,-3.477,1.0,26.0,0.298,142.649,4.0,b'Outside',audio_features,0.449
316,0.27,Gran Turismo,YBN Cordae,0.72,144935.0,0.715,dmv rap,2ZivcdlfsUbpNFAYlMoSkY,0.0,2.0,0.0744,-7.833,1.0,30.0,0.229,76.966,4.0,b'Forever',audio_features,0.851
317,0.000412,Gran Turismo (Instrumental Version),YBN Cordae,0.608,166154.0,0.652,dmv rap,6lNe9SrIZYUpnDP77MetNn,0.663,2.0,0.0918,-7.217,0.0,15.0,0.0549,78.015,4.0,b'Theme Music (Instrumental)',audio_features,0.547
318,0.00765,Gran Turismo (Instrumental Version),YBN Cordae,0.72,141187.0,0.474,dmv rap,21Ty0rc4Bh71dof28Q5yMI,0.825,1.0,0.251,-6.852,0.0,15.0,0.0389,80.003,4.0,"b'Clear, Pt. 2 (Instrumental) (feat. Jadakiss)'",audio_features,0.658
319,0.138,Gran Turismo (Instrumental Version),YBN Cordae,0.684,220988.0,0.718,dmv rap,6IMgwWDts9dW3k8Box7Ro8,0.823,11.0,0.169,-5.701,0.0,14.0,0.269,172.045,4.0,b'Nothin New (Instrumental) (feat. Wiz Khalifa & Haile Supreme)',audio_features,0.582
320,0.0142,Gran Turismo (Instrumental Version),YBN Cordae,0.715,186353.0,0.68,dmv rap,3G7Ib1FHrwAR0Uo4dljy2h,0.755,6.0,0.207,-7.203,0.0,13.0,0.058,170.091,4.0,b'At Night (Instrumental) (feat. Jim Jones & Haile Supreme)',audio_features,0.625
321,0.0225,Gran Turismo (Instrumental Version),YBN Cordae,0.761,136304.0,0.933,dmv rap,72aTF9Huk00WPrct3roe8F,0.913,5.0,0.344,-7.477,0.0,14.0,0.112,157.962,4.0,b'Dirty World (Instrumental)',audio_features,0.33
322,0.0126,Gran Turismo (Instrumental Version),YBN Cordae,0.74,186464.0,0.717,dmv rap,4QRYEOoDYP0bP0NO0LldWP,0.836,1.0,0.202,-8.353,1.0,15.0,0.0421,163.922,4.0,b'Nothin Less (Instrumental) (feat. YBN Cordae)',audio_features,0.607
323,0.0646,Gran Turismo (Instrumental Version),YBN Cordae,0.636,202060.0,0.691,dmv rap,5v3pVmNC1pIZ4aFYwdVAZC,0.913,4.0,0.102,-8.472,0.0,16.0,0.0387,82.004,4.0,b'Gran Turismo (Instrumental) (feat. Termanology)',audio_features,0.816
324,0.000427,Gran Turismo (Instrumental Version),YBN Cordae,0.729,165000.0,0.813,dmv rap,0v8bh8PhZU1Bv3P8sHWHy0,0.87,9.0,0.116,-7.469,0.0,14.0,0.0425,83.008,4.0,b'Friend or Foe (Instrumental)',audio_features,0.179
325,8.91e-05,Gran Turismo (Instrumental Version),YBN Cordae,0.796,115078.0,0.526,dmv rap,4slPSkI335Nmnyi2wgvYaR,0.928,1.0,0.0842,-5.307,1.0,12.0,0.131,141.98,4.0,b'Outside (Instrumental)',audio_features,0.614
